run_accession	study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sample_alias	broker_name	sample_title	nominal_sdev	first_created	bam_ftp	bam_bytes	bam_md5	fastq_file_role	submitted_file_role	bam_file_role
SRR9671480	PRJNA554111	SRP214293	SAMN12256090	SRS5086757	SRX6431962	SRA919997	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	L-63		PAIRED	OTHER	METAGENOMIC	other	33370	20088740	SUB5937627	2019-07-12	2019-07-12	Illumina MiSeq sequencing: fece63	The raw reads of gut Microbiota in Patients with Alzheimer's Disease and normal people	PRJNA554111	L-63	raw.split.CON20.1.fq	2931228;4134851	a5c406fb394a53858f5316e459d6f71b;b03d6c0c5ce6a9c0305df926a459f74a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/000/SRR9671480/SRR9671480_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/000/SRR9671480/SRR9671480_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR967/000/SRR9671480/SRR9671480_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR967/000/SRR9671480/SRR9671480_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/000/SRR9671480/SRR9671480_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/000/SRR9671480/SRR9671480_2.fastq.gz							CON20		Metagenome or environmental sample from human gut metagenome		2019-07-12				GENERATED_FILE;GENERATED_FILE		
SRR9671463	PRJNA554111	SRP214293	SAMN12256073	SRS5086774	SRX6431979	SRA919997	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	L-46		PAIRED	OTHER	METAGENOMIC	other	44789	26962978	SUB5937627	2019-07-12	2019-07-12	Illumina MiSeq sequencing: fece46	The raw reads of gut Microbiota in Patients with Alzheimer's Disease and normal people	PRJNA554111	L-46	raw.split.CON3.1.fq	3960922;5482288	b265bb52dc5e8f007007c3ba2ee3958d;d24a9b03c6ce6b4549561404b26afca1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/003/SRR9671463/SRR9671463_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/003/SRR9671463/SRR9671463_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR967/003/SRR9671463/SRR9671463_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR967/003/SRR9671463/SRR9671463_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/003/SRR9671463/SRR9671463_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/003/SRR9671463/SRR9671463_2.fastq.gz							CON3		Metagenome or environmental sample from human gut metagenome		2019-07-12				GENERATED_FILE;GENERATED_FILE		
SRR9671462	PRJNA554111	SRP214293	SAMN12256072	SRS5086775	SRX6431980	SRA919997	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	L-45		PAIRED	OTHER	METAGENOMIC	other	32691	19679982	SUB5937627	2019-07-12	2019-07-12	Illumina MiSeq sequencing: fece45	The raw reads of gut Microbiota in Patients with Alzheimer's Disease and normal people	PRJNA554111	L-45	raw.split.CON2.1.fq	3057795;4244796	6e8cba6649ece2f476af8fbdabfc7892;d4c2cda34c52f52424b9b0eaa3701d61	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/002/SRR9671462/SRR9671462_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/002/SRR9671462/SRR9671462_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR967/002/SRR9671462/SRR9671462_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR967/002/SRR9671462/SRR9671462_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/002/SRR9671462/SRR9671462_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/002/SRR9671462/SRR9671462_2.fastq.gz							CON2		Metagenome or environmental sample from human gut metagenome		2019-07-12				GENERATED_FILE;GENERATED_FILE		
SRR9671482	PRJNA554111	SRP214293	SAMN12256088	SRS5086755	SRX6431960	SRA919997	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	L-61		PAIRED	OTHER	METAGENOMIC	other	39642	23864484	SUB5937627	2019-07-12	2019-07-12	Illumina MiSeq sequencing: fece61	The raw reads of gut Microbiota in Patients with Alzheimer's Disease and normal people	PRJNA554111	L-61	raw.split.CON18.1.fq	3490280;4989025	a0333d8687aee72d348b1d2301fd5fa8;3ca62b186ce3cd4119fa647762718293	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/002/SRR9671482/SRR9671482_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/002/SRR9671482/SRR9671482_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR967/002/SRR9671482/SRR9671482_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR967/002/SRR9671482/SRR9671482_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/002/SRR9671482/SRR9671482_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/002/SRR9671482/SRR9671482_2.fastq.gz							CON18		Metagenome or environmental sample from human gut metagenome		2019-07-12				GENERATED_FILE;GENERATED_FILE		
SRR9671464	PRJNA554111	SRP214293	SAMN12256074	SRS5086773	SRX6431978	SRA919997	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	L-47		PAIRED	OTHER	METAGENOMIC	other	44886	27021372	SUB5937627	2019-07-12	2019-07-12	Illumina MiSeq sequencing: fece47	The raw reads of gut Microbiota in Patients with Alzheimer's Disease and normal people	PRJNA554111	L-47	raw.split.CON4.1.fq	4107157;5575239	c688519b2ee52656fb90e648d8ff775f;9bf4a0577fa9c897fae64a16f7bd227d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/004/SRR9671464/SRR9671464_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/004/SRR9671464/SRR9671464_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR967/004/SRR9671464/SRR9671464_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR967/004/SRR9671464/SRR9671464_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/004/SRR9671464/SRR9671464_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/004/SRR9671464/SRR9671464_2.fastq.gz							CON4		Metagenome or environmental sample from human gut metagenome		2019-07-12				GENERATED_FILE;GENERATED_FILE		
SRR9671465	PRJNA554111	SRP214293	SAMN12256075	SRS5086772	SRX6431977	SRA919997	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	L-48		PAIRED	OTHER	METAGENOMIC	other	42232	25423664	SUB5937627	2019-07-12	2019-07-12	Illumina MiSeq sequencing: fece48	The raw reads of gut Microbiota in Patients with Alzheimer's Disease and normal people	PRJNA554111	L-48	raw.split.CON5.1.fq	3798266;5096745	74d542da3f3af462f75b15fe89f44e7d;7f388da80930cd781372ba2ae1acbb8a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/005/SRR9671465/SRR9671465_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/005/SRR9671465/SRR9671465_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR967/005/SRR9671465/SRR9671465_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR967/005/SRR9671465/SRR9671465_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/005/SRR9671465/SRR9671465_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/005/SRR9671465/SRR9671465_2.fastq.gz							CON5		Metagenome or environmental sample from human gut metagenome		2019-07-12				GENERATED_FILE;GENERATED_FILE		
SRR9671483	PRJNA554111	SRP214293	SAMN12256089	SRS5086754	SRX6431959	SRA919997	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	L-62		PAIRED	OTHER	METAGENOMIC	other	32447	19533094	SUB5937627	2019-07-12	2019-07-12	Illumina MiSeq sequencing: fece62	The raw reads of gut Microbiota in Patients with Alzheimer's Disease and normal people	PRJNA554111	L-62	raw.split.CON19.1.fq	2853911;4192548	c38e603264c15058710abf3300e292dd;9c916ab0542e18cf1b0df98fc4c0d0df	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/003/SRR9671483/SRR9671483_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/003/SRR9671483/SRR9671483_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR967/003/SRR9671483/SRR9671483_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR967/003/SRR9671483/SRR9671483_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/003/SRR9671483/SRR9671483_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/003/SRR9671483/SRR9671483_2.fastq.gz							CON19		Metagenome or environmental sample from human gut metagenome		2019-07-12				GENERATED_FILE;GENERATED_FILE		
SRR9671490	PRJNA554111	SRP214293	SAMN12256045	SRS5086747	SRX6431952	SRA919997	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	L-18		PAIRED	OTHER	METAGENOMIC	other	35151	21160902	SUB5937627	2019-07-12	2019-07-12	Illumina MiSeq sequencing: fece18	The raw reads of gut Microbiota in Patients with Alzheimer's Disease and normal people	PRJNA554111	L-18	raw.split.AD18.1.fq	3074399;4472109	501e983adebaa0b6096b27c6057a947e;d083a4c8cdb3131ffa500af6b07fb35b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/000/SRR9671490/SRR9671490_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/000/SRR9671490/SRR9671490_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR967/000/SRR9671490/SRR9671490_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR967/000/SRR9671490/SRR9671490_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/000/SRR9671490/SRR9671490_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/000/SRR9671490/SRR9671490_2.fastq.gz							AD18		Metagenome or environmental sample from human gut metagenome		2019-07-12				GENERATED_FILE;GENERATED_FILE		
SRR9671467	PRJNA554111	SRP214293	SAMN12256102	SRS5086770	SRX6431975	SRA919997	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	L-75		PAIRED	OTHER	METAGENOMIC	other	43321	26079242	SUB5937627	2019-07-12	2019-07-12	Illumina MiSeq sequencing: fece75	The raw reads of gut Microbiota in Patients with Alzheimer's Disease and normal people	PRJNA554111	L-75	raw.split.CON32.1.fq	4041092;5447973	15985692faadeb646976deb41ebe7f8c;b8fa7c35bc84bd45557fe16b089bc86e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/007/SRR9671467/SRR9671467_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/007/SRR9671467/SRR9671467_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR967/007/SRR9671467/SRR9671467_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR967/007/SRR9671467/SRR9671467_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/007/SRR9671467/SRR9671467_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/007/SRR9671467/SRR9671467_2.fastq.gz							CON32		Metagenome or environmental sample from human gut metagenome		2019-07-12				GENERATED_FILE;GENERATED_FILE		
SRR9671466	PRJNA554111	SRP214293	SAMN12256103	SRS5086771	SRX6431976	SRA919997	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	L-76		PAIRED	OTHER	METAGENOMIC	other	33280	20034560	SUB5937627	2019-07-12	2019-07-12	Illumina MiSeq sequencing: fece76	The raw reads of gut Microbiota in Patients with Alzheimer's Disease and normal people	PRJNA554111	L-76	raw.split.CON33.1.fq	2890834;4209715	bb8bffb840efc5ac4618f055075d5e8d;6741f5d20cda4efd13406a65a851255d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/006/SRR9671466/SRR9671466_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/006/SRR9671466/SRR9671466_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR967/006/SRR9671466/SRR9671466_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR967/006/SRR9671466/SRR9671466_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/006/SRR9671466/SRR9671466_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/006/SRR9671466/SRR9671466_2.fastq.gz							CON33		Metagenome or environmental sample from human gut metagenome		2019-07-12				GENERATED_FILE;GENERATED_FILE		
